author_id,Name
4776,Tim Jonke
4777,Brent Curtis
4778,Charles Tomlinson
4779,Ali Smith
4780,Patricia Ingham
4781,Lesley Livingston
4782,Franklin Foer
4783,Fernando Pessoa
4784,Richard Zenith
4785,Geoff Johns
4786,Gary Frank
4787,Jon Sibal
4788,Brad Anderson
4789,Sam Lamott
4790,Manning Marable
4791,Marlo Morgan
4792,Bert Dodson
4793,Gene Ha
4794,Joshua Middleton
4795,Iñaki Miranda
4796,Len Deighton
4797,Marion Cunningham
4798,Fannie Merritt Farmer
4799,Archibald Candy Corporation
4800,بهاء طاهر
4801,Keary Taylor
4802,Suzanne Wright
4803,Hergé
4804,Leslie Lonsdale-Cooper
4805,Michael Turner
4806,Ottessa Moshfegh
4807,Nicholas Ganz
4808,Tristan Manco
4809,Ed Young
4810,Anita Amirrezvani
4811,Anne Rampling
4812,Mary-Jane Knight
4813,Robert Foster
4814,Lucinda Riley
4815,Cynthia Brantley Johnson
4816,Alyssa  Harad
4817,Uwem Akpan
4818,Elly Griffiths
4819,Ebba Segerberg
4820,John Van Fleet
4821,Jesse Delperdang
4822,Harold McGee
4823,Jodee Blanco
4824,Gemma Burgess
4825,Lama Surya Das
4826,Edie Claire
4827,Kim van Alkemade
4828,David Byrne
4829,Heather Burch
4830,Nicky Cruz
4831,Jamie Buckingham
4832,August Wilson
4833,Richard Wurmbrand
4834,Lynda Cohen Loigman
4835,Daniel Coyle
4836,John Farrell
4837,Elizabeth Little
4838,Carrie Anne Noble
4839,David Simon
4840,Benedict Freedman
4841,Nancy Freedman
4842,Connor Franta
4843,Rene Denfeld
4844,Paul  Hoffman
4845,Katie Cotugno
4846,Adam Gopnik
4847,Tyler Hamilton
4848,Oliver Brock
4849,Samad Behrangi
4850,Robertson Davies
4851,Karen Tack
4852,Catherine Bybee
4853,Dick Riley
4854,Pam McAllister
4855,Bruce Cassiday
4856,L.A. Casey
4857,Walter Lord
4858,Brady Udall
4859,Donald Ray Pollock
4860,Saroo Brierley
4861,Clare Naylor
4862,Mimi Hare
4863,Matthew Desmond
4864,Genevieve Cogman
4865,Melissa Anelli
4866,Francisco X. Stork
4867,Tere Liye
4868,Jeffrey Brown
4869,C.J. Box
4870,Jill Alexander Essbaum
4871,Amanda Brown
4872,Susan Dennard
4873,Gavin Menzies
4874,Hope Larson
4875,Liza Klaussmann
4876,G.E.M. Anscombe
4877,Claire Contreras
4878,Scott Dikkers
4879,Maria Schneider
4880,John Krewson
4881,Robert Siegel
4882,Todd Hanson
4883,Carol Kolb
4884,Mike Loew
4885,Tim Harrod
4886,Will Durant
4887,Elaine Pagels
4888,Kyle Mills
4889,Armand Schultz
4890,American Psychiatric Association
4891,Kiyohiko Azuma
4892,あずま きよひこ
4893,Black Elk
4894,John G. Neihardt
4895,Sara Ryan
4896,Tom Standage
4897,Karen   White
4898,Robert Hicks
4899,Randy Alcorn
4900,Yoko Tanaka
4901,محمد المنسي قنديل
4902,Mohamed Mansi Qandil
4903,Stephen R. Lawhead
4904,حسن كمال
4905,Dolen Perkins-Valdez
4906,Beth Moore
4907,John A. Byrne
4908,Mike Barnicle
4909,خالد الباتلي
4910,Anita Brookner
4911,Joe Sachs
4912,Emily Murdoch
4913,Jill Murphy
4914,Cynthia Rylant
4915,Siri Hustvedt
4916,Todd J. McCaffrey
4917,Ken Robinson
4918,Lou Aronica
4919,William C. Dietz
4920,Billy Collins
4921,Bob Mayer
4922,Apostolos Doxiadis
4923,Christos H. Papadimitriou
4924,Alecos Papadatos
4925,Annie Di Donna
4926,Laurent Binet
4927,Kate Andersen Brower
4928,Lori Nelson Spielman
4929,T.J. Reed
4930,T.A. Barron
4931,Iris Murdoch
4932,Mary Kinzie
4933,L. Ron Hubbard
4934,Carol Burnett
4935,Samuel Shem
4936,Ayşe Kulin
4937,John W. Baker
4938,Keri Smith
4939,Edward E. Ericson Jr.
4940,Heinrich Harrer
4941,Suzanne Weyn
4942,Larry Levin
4943,Rose Levy Beranbaum
4944,Maria Guarnaschelli
4945,Vincent Lee
4946,Manuela Paul
4947,Dean G. Bornstein
4948,Robert  Beatty
4949,George Lucas
4950,Sarah Turnbull
4951,Amélie Nothomb
4952,Christopher Chabris
4953,Daniel Simons
4954,Steve Toltz
4955,Ramit Sethi
4956,Jeff Wheeler
4957,Charles Bernard Nordhoff
4958,James Norman Hall
4959,Ken Akamatsu
4960,William Arntz
4961,Betsy Chasse
4962,Mark Vicente
4963,Johanna Lindsey
4964,Shirley Foster
4965,Sylvia Raphael
4966,Christopher Prendergast
4967,Marcella Hazan
4968,Karin Kretschmann
4969,Jess Rothenberg
4970,April Henry
4971,Leah Wilson
4972,Mary Borsellino
4973,Terri  Clark
4974,Adrienne Kress
4975,Sarah Darer Littman
4976,Cara Lockwood
4977,Elizabeth M. Rees
4978,Lili Wilkinson
4979,Blythe Woolston
4980,Maggie Nelson
4981,Jann S. Wenner
4982,Corey Seymour
4983,Dominic Smith
4984,Louise Jensen
4985,Margaret Leroy
4986,Thomas C. Foster
4987,Bruce Campbell
4988,Bettina Abarbanell
4989,Rolf Dobelli
4990,Ellen Stoll Walsh
4991,L.D. Davis
4992,Ulrich Bischoff
4993,Charles Harrison
4994,Paul Wood
4995,Hervé Tullet
4996,Christopher Franceschelli
4997,Alfred Tennyson
4998,Charles Keeping
4999,Jamie Delano
5000,John Ridgway
5001,Alfredo Alcalá
5002,Jane Lynch
5003,Lisa Dickey
5004,سلطان موسى الموسى
5005,Walter Moers
5006,John Brownjohn
5007,Raymond Briggs
5008,Winston Graham
5009,Gregg Hurwitz
5010,Bella Andre
5011,Roland Merullo
5012,Suetonius
5013,Michael Grant
5014,Ibraheem Abbas
5015,إبراهيم عباس
5016,Yasser Bahjatt
5017,Charlie LeDuff
5018,Philip Reeve
5019,Mark Pearson
5020,Gemma Halliday
5021,Bernadette Rossetti-Shustak
5022,Caroline Jayne Church
5023,Jim Krueger
5024,Doug Braithwaite
5025,William Nicholson
5026,Scarlett Thomas
5027,Daniel Wallace
5028,Lisa O'Donnell
5029,Tim Tebow
5030,Nathan Whitaker
5031,Patricia M. Scarry
5032,James Luceno
5033,Anderson Cooper
5034,Gloria Vanderbilt
5035,Ann Cleeves
5036,Sarah L. Delany
5037,A. Elizabeth Delany
5038,Amy Hill Hearth
5039,Peter Hedges
5040,J.S. Scott
5041,Sarah Pinborough
5042,Robert W. Chambers
5043,E.F. Bleiler
5044,Nathaniel Branden
5045,Susan  Wilson
5046,Randy Susan Meyers
5047,Ruth Wariner
5048,Charles M. Schulz
5049,Adrian Nicole LeBlanc
5050,Benedict Jacka
5051,Victoria Helen Stone
5052,Sharon G. Flake
5053,Pascal Mercier
5054,Barbara Harshav
5055,Tessa Dare
5056,Martha Grimes
5057,Lucie Whitehouse
5058,The Waiter
5059,Steve Dublanica
5060,Grant Blackwood
5061,Melanie Rawn
5062,Breena Clarke
5063,Nancy Leigh DeMoss
5064,Joe Sacco
5065,Jean   Stone
5066,Yangsze Choo
5067,Karina Halle
5068,Twyla Tharp
5069,Mourid Barghouti
5070,مريد البرغوثي
5071,Jocelyn Davies
5072,Mark Greaney
5073,Miles Davis
5074,Quincy Troupe
5075,Elizabeth Winthrop
5076,Steven Tyler
5077,Josh Bazell
5078,William S. Baring-Gould
5079,Eric Hill
5080,Yasunari Kawabata
5081,Edward G. Seidensticker
5082,Ergin Altay
5083,Kim Gruenenfelder
5084,Morris Gleitzman
5085,Gary Brandner
5086,Ilana Tan
5087,Oprah Winfrey
5088,Sara B. Larson
5089,Mircea Eliade
5090,Christina McKenna
5091,Glen David Gold
5092,Georges Bataille
5093,Dovid Bergelson
5094,Robert Hass
5095,Randolph Hogan
5096,Christiane Northrup
5097,Lindsay Ashford
5098,Danielle L. Jensen
5099,Andy Cohen
5100,Assata Shakur
5101,Angela Y. Davis
5102,Lennox S. Hinds
5103,Paul Galdone
5104,Peter Christen Asbjørnsen
5105,Willow Aster
5106,Corina Bomann
5107,Alison Layland
5108,Edward M. Kennedy
5109,James Hilton
5110,Nella Larsen
5111,Thadious M. Davis
5112,Michael Reaves
5113,Harry Bernstein
5114,Brenna Yovanoff
5115,George Carlin
5116,Tony Hendra
5117,Homer Hickam
5118,Val McDermid
5119,Robin Norwood
5120,Perry Moore
5121,Alex Kotlowitz
5122,Sonya Sones
5123,Danielle Trussoni
5124,Paula H. Deen
5125,J.S. Bernstein
5126,Nicholas Pileggi
5127,Patrick Stewart
5128,عباس معروفی
5129,Cynthia Swanson
5130,Anatoli Boukreev
5131,G. Weston DeWalt
5132,Bart D. Ehrman
5133,George Gordon Byron
5134,Peter J. Manning
5135,Susan J. Wolfson
5136,Anna Gavalda
5137,Peter Lynch
5138,John Rothchild
5139,Bertolt Brecht
5140,David Hare
5141,Nic Pizzolatto
5142,Mac Barnett
5143,Justin Torres
5144,Edmund Spenser
5145,Thomas P. Roche
5146,C. Patrick O'Donnell
5147,Alissa Nutting
5148,Arthur Nersesian
5149,Steve Alten
5150,John O'Hara
5151,Janet Ahlberg
5152,Allan Ahlberg
5153,Gene Kim
5154,Kevin Behr
5155,George Spafford
5156,Brandon Stanton
5157,M.T. Anderson
5158,Tabitha King
5159,Erin Gruwell
5160,Zlata Filipović
5161,The Freedom Writers
5162,Fareed Zakaria
5163,Dinah Bucholz
5164,Bill Browder
5165,David Bach
5166,Cat Patrick
5167,Jill Leovy
5168,Terry Jones
5169,Paul Torday
5170,Alex  Ross
5171,Katie Klein
5172,Trish Doller
5173,Glenn Greenwald
5174,Hafez
5175,John L. Parker Jr.
5176,Ben Hatke
5177,Barbara Reynolds
5178,William  Boyd
5179,Amy Lichtenhan
5180,A.L. Jackson
5181,David Lebovitz
5182,Grace Draven
5183,Ronald C. White Jr.
5184,Sylvan Barnet
5185,Alvin Kernan
5186,Russell Fraser
5187,Gayle Tzemach Lemmon
5188,Tonya Hurley
5189,Alafair Burke
5190,Aaron Alexovich
5191,Rebecca Cantrell
5192,Josh Kilmer-Purcell
5193,Michael Herr
5194,Lorenzo Carcaterra
5195,Walter Benjamin
5196,Michael W. Jennings
5197,Brigid Doherty
5198,Edmund F.N. Jephcott
5199,Rodney Livingstone
5200,Howard Eiland
5201,Thomas Y. Levin
5202,Sarah Palin
5203,Dewey Whetsell
5204,Anne Byrn
5205,Anthony Loew
5206,Forrest Carter
5207,Richard Brautigan
5208,Crissy Calhoun
5209,Myra McEntire
5210,Laurann Dohner
5211,David B.
5212,Tracy Letts
5213,Susan Elia MacNeal
5214,Christopher Priest
5215,Donald McCaig
5216,Melody Anne
5217,Andrew Hunt
5218,Dave Thomas
5219,Katee Robert
5220,Richard Poe
5221,Pamela Rambo
5222,Clem Robins
5223,Diablo Cody
5224,أنيس منصور
5225,Peter Heller
5226,Steven Spielberg
5227,Robert O'Keefe
5228,F. Murray Abraham
5229,Michael York
5230,Kate Nelligan
5231,David Purdham
5232,Audre Lorde
5233,Hye-Kyung Baek
5234,Amy Waldman
5235,Ian McKellen
5236,Jenna Black
5237,Stephen Jones
5238,Kim Newman
5239,Brian Mooney
5240,Nicholas Royle
5241,David Langford
5242,Michael Marshall Smith
5243,Basil Copper
5244,Jack Yeovil
5245,Guy N. Smith
5246,Adrian Cole
5247,D.F. Lewis
5248,David Sutton
5249,Nick Cave
5250,Jeff Brown
5251,Scott Nash
5252,Macky Pamintuan
5253,Donald Crews
5254,Kate Clifford Larson
5255,Jennifer Haigh
5256,Garth Risk Hallberg
5257,Eric Jerome Dickey
5258,Georgia Byng
5259,Tom Brokaw
5260,Lynn Flewelling
5261,Jacqueline Davies
5262,John Searles
5263,Clint Hill
5264,Lisa McCubbin
5265,W.P. Kinsella
5266,Charles Martin
5267,Peter Jenkins
5268,Michael Patrick MacDonald
5269,William March
5270,Elaine Showalter
5271,Ira Wagler
5272,Toni Aleo
5273,Steve Sheinkin
5274,Suketu Mehta
5275,Bob Grant
5276,Carolly Erickson
5277,Brian Kilmeade
5278,Don Yaeger
5279,Christine Zolendz
5280,Bjarne Hansen
5281,Federico García Lorca
5282,Antonio Sobejano-Moran
5283,Paola Bianco
5284,Lettie B. Cowman
5285,James Reimann
5286,Joshua Lewis
5287,Chris Heimerdinger
5288,Jenna Jameson
5289,Jacquelyn Frank
5290,Katie MacAlister
5291,Mary Hoffman
5292,Caroline Binch
5293,Nancy Tillman
5294,Rachel Bertsche
5295,Jon Foster
5296,J.  Daniels
5297,François Lelord
5298,Lorenza García
5299,Indu Sundaresan
5300,Erica Stevens
5301,Isabel Wolff
5302,Hanif Kureishi
5303,Sarah Crossan
5304,Alex Rosenberg
5305,Michael J. Sandel
5306,Leila Meacham
5307,Mordicai Gerstein
5308,Jacqueline Sheehan
5309,Bob Gale
5310,Devin Grayson
5311,Dale Eaglesham
5312,Jeffrey D. Sachs
5313,Bono
5314,Esi Edugyan
5315,Katrina Kittle
5316,Robin Benway
5317,Victoria Jamieson
5318,Randall Wallace
5319,Jim Fern
5320,André Aciman
5321,Gary Ezzo
5322,نور عبدالمجيد
5323,Steve Coll
5324,E.C. Diskin
5325,Phyllis T. Smith
5326,Tad Carpenter
5327,Don Richardson
5328,Jed Rubenfeld
5329,Alfred Gough
5330,Miles Millar
5331,Dave McCaig
5332,Gerry Alanguilan
5333,Leinil Francis Yu
5334,Martha Weston
5335,Julian Barnes
5336,Caroline Mustill
5337,Clifford Harper
5338,H.P. Mallory
5339,William M. Hutchins
5340,Olive E. Kenny
5341,Frank Bettger
5342,Billy Crystal
5343,Jackie Collins
5344,Erma Bombeck
5345,Cheryl McIntyre
5346,Teju Cole
5347,Janice  Thompson
5348,Al Mayton
5349,Ian McGuire
5350,Judith Affleck
5351,Philip de May
5352,Patricia E. Easterling
5353,John     Harrison
5354,David Baggett
5355,Shawn E. Klein
5356,Katharine Hepburn
5357,Neil A. Fiore
5358,Joel C. Rosenberg
5359,Alice  Miller
5360,Ruth Ward
5361,Dale Wasserman
5362,Austin Grossman
5363,Graham Swift
5364,Annette Lavers
5365,Malcolm Heath
5366,Melanie Gideon
5367,Colleen Oakley
5368,Margot Livesey
5369,Mary J. Gregor
5370,Christine M. Korsgaard
5371,Donna Russo Morin
5372,Erlend Loe
5373,Tor Ketil Solberg
5374,Meca Tanaka
5375,田中メカ
5376,Andy Andrews
5377,John Lanchester
5378,Shana Norris
5379,Linda Fairstein
5380,Jay Winik
5381,Julie Buxbaum
5382,HaveYouSeenThisGirL
5383,Jan Irene Villar
5384,Debora Geary
5385,Elle Casey
5386,Si Robertson
5387,Kady Cross
5388,Daniel Glattauer
5389,James Lincoln Collier
5390,Christopher Collier
5391,Tom Holland
5392,Molly Harper
5393,Eloisa James
5394,Derf Backderf
5395,Cindy C. Bennett
5396,Dick King-Smith
5397,Maggie Kneen
5398,Jack McCallum
5399,David Maxfield
5400,Joel Fuhrman
5401,Susan S. Adler
5402,Renée Graef
5403,Nancy Niles
5404,Sebastian Barry
5405,Greg Rucka
5406,Stephanie Bond
5407,Chelsea Fine
5408,Alex Marwood
5409,John Brunner
5410,Gwen Cooper
5411,Bette Greene
5412,Gardner R. Dozois
5413,Matthew Hughes
5414,Michael Swanwick
5415,David  Ball
5416,Bradley Denton
5417,Paul Cornell
5418,Steven Saylor
5419,Walter Jon Williams
5420,Phyllis Eisenstein
5421,Lisa Tuttle
5422,Jodi Daynard
5423,Cora Reilly
